BALANCE	PURCHASES	ONEOFF_PURCHASES	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS
2883.906333	4620.34	4300.42	7500	6476.333335	1090.368608
71.046063	1023.8	1023.8	20000	5872.895164	116.063003
3366.051663	6344.3	4438.8	12000	2890.901993	694.340138
7190.047748	1549.61	1549.61	17500	1727.425472	1770.058766
68.039722	734.11	734.11	5000	1537.307484	102.554198
5066.461251	2274.21	1282.85	5000	5174.255034	6174.387335
2454.610005	1635.69	0	3000	1442.488419	1113.097672
64.329876	627.03	482.03	6000	1513.704151	112.874987
1284.63314	55.5	0	3000	3432.757202	421.385587
76.93561	277	277	8500	814.605178	109.433095
950.563525	7479.95	7479.95	15000	7521.226078	319.437528
5178.179489	3937.59	2606.42	9500	1248.498168	1143.849403
531.455619	6300.4	6300.4	16500	4924.941312	182.288774
263.6992	1856.64	0	1800	1591.559543	1991.577214
492.070146	4924.41	4924.41	10500	3430.597877	149.408227
1034.660626	1308.11	1308.11	1500	236.764555	207.007715
11547.52001	49039.57	40761.25	22500	46930.59824	2974.069421
8997.488544	4604.72	4020.33	9000	4201.889848	7060.930982
9149.4096	227.8	227.8	9500	6710.905443	6510.915661
1296.922119	2327.49	2327.49	6000	2322.412643	360.670758
1758.979585	1199	1199	6750	11634.38713	422.041626
194.493602	1174.76	0	4500	1280.294998	203.755356
3294.37955	0	0	4000	1084.059239	1228.291582
5404.202992	469	286	7000	2676.467444	1468.475204
5484.800476	0	0	6000	2060.020446	1306.960035
181.463092	133.39	133.39	2500	168.425788	169.473399
1311.732049	10700.63	2912.65	6000	9853.313787	280.014823
542.218074	0	0	1500	1328.855136	189.52525
1029.101022	49.1	0	1000	59.924534	8269.955787
1202.975648	11313.77	10133.7	6000	10718.04224	281.611634
1095.379426	0	0	1200	432.048813	256.494357
4546.766836	3525.37	0	15000	14083.96809	1442.933291
28.934197	258.74	258.74	12000	502.486404	105.034384
3457.086184	2448.6	0	1700	227.514473	38512.12477
23.290641	293.99	194.99	12500	287.796655	93.027601
9559.783145	709	709	10500	2447.227264	2042.09446
2154.175363	1628.07	1628.07	5000	654.505745	507.655831
2627.184835	0	0	3150	394.285767	10636.14839
2689.586312	0	0	7000	809.880619	663.360789
11.890862	165	165	15000	0	
3452.538704	11681.64	11681.64	10500	8145.713972	1198.614519
1068.031748	98.97	0	2500	3594.989864	445.215577
7295.920263	0	0	7500	1984.351035	3082.801095
7975.19143	1142.15	1017.65	9000	2079.521171	2902.18515
1866.608592	1494.5	1494.5	8500	2031.589282	462.41515
259.467265	646.24	646.24	10000	540.021578	183.086463
1298.191599	0	0	3500	3009.926784	505.965923
313.387813	3608.88	2124.75	15000	2419.651857	182.527745
7088.358802	0	0	7500	4539.526102	2183.319473
4458.045588	0	0	5000	985.516901	1708.136351
2690.771926	12465.21	9805.73	13000	9290.702248	653.194444
15244.74865	7823.74	7564.81	19000	11123.40918	4467.520244
0.327199	24.64	24.64	1800	45.640106	26.849523
2492.726282	27957.68	23032.97	9000	27255.00752	537.372671
47.424621	372	273.6	4000	662.401178	149.47264
4114.723127	1841.62	1456.94	7500	7780.322889	950.496396
2450.031338	1678.07	824.21	6500	682.930065	512.073385
8781.831676	11674.64	9400.96	16000	10377.3612	2372.97281
1642.024936	2094.38	2094.38	4500	576.699993	556.378998
2739.836747	0	0	3000	3418.06811	1384.882852
1946.447038	411.38	411.38	2500	1403.266638	513.547978
9.962695	99.19	0	4000	209.014647	147.337498
394.269079	525	525	2500	3747.367504	82.631551
5935.917803	1956.06	1777.14	11500	1553.147417	1338.082337
266.588825	1750.51	1515.46	3500	2103.253278	193.898848
917.732846	18.41	0	1000	1407.291593	424.623595
3183.529482	386.12	386.12	4000	4441.185925	752.309324
2071.736764	0	0	2100	553.00439	570.229181
6980.581442	0	0	14500	1498.338478	1536.151742
724.261595	625.46	198.4	7500	721.081023	234.277687
2469.665655	963.13	963.13	7000	566.87028	639.521888
202.190447	2011.81	2011.81	2100	3144.544042	165.070133
6787.661776	99.5	0	8000	1775.13958	2293.582697
107.298227	1084.09	0	8000	1515.629124	152.094041
3946.876897	207	0	8500	1494.101923	886.539252
1246.393805	1757.47	907.05	5000	1254.376139	309.542834
7155.328723	3837.59	1860.18	9500	17739.94594	2500.582848
2147.939753	117.57	117.57	8000	5441.876882	542.296729
32.612745	1223.41	769.41	6000	1222.343069	129.304142
5380.796813	1710.24	817.32	6000	1572.990843	3215.771919
3419.661676	11.06	11.06	4000	745.984976	1243.56477
8900.194109	0	0	12000	2430.864139	2452.882838
837.950585	8273.18	2904.89	7000	7883.621179	208.069929
2113.098241	619.93	0	4000	529.829894	508.775831
16.371699	190	0	4000	322.114468	139.674841
3774.063585	7680.08	5050.97	11500	2529.085319	1256.196236
1088.031913	9734.63	3756.01	8500	8571.945329	204.762568
2.175751	0	0	3000	278.731912	56.686755
5248.392421	8403.17	7469.7	13000	8495.972927	1183.069705
9.581344	118.6	70	3300	117.780082	56.500841
3123.339488	11202.09	10929.53	7500	8317.163283	887.495688
1670.928797	794.52	794.52	1750	1083.625844	1196.302503
537.389322	1704.22	150.5	1500	679.888456	160.592311
1803.955439	1044.43	801.35	5000	1068.805913	518.001095
2394.126386	3651.59	1544.79	4500	6925.337419	1646.768053
544.879717	6477.6	3301.6	7500	6381.236136	235.661045
288.474257	1025.03	0	2800	1148.409463	183.177287
1434.097191	0	0	2400	2361.929133	390.202217
79.554406	472.71	472.71	16000	563.830183	108.579632
2134.513436	733.35	78.6	3000	6801.933334	1017.637027
4925.502001	3050.72	989.14	11500	21320.89625	3913.712987
62.32157	601.35	468	7000	704.075312	161.420141
1062.752143	0	0	1200	720.3446	369.566083
5347.377116	0	0	10500	3239.303839	3614.801495
8.555864	0	0	5000	74.218884	96.13968
164.649775	1764.86	1149.34	10000	1768.463643	212.73674
299.765294	2352.2	1136.7	6500	2671.279796	185.468819
3725.636832	0	0	4000	1221.274221	1537.255049
306.877248	3877.85	2183.56	12500	3639.443058	205.024983
14411.95798	5958.17	3161.46	15000	7839.750264	8096.79502
1759.969888	5969.33	3755.24	16500	7272.999505	445.131364
1482.235539	14604.87	2475.93	15500	14462.63056	340.717801
6014.806806	433.63	433.63	7000	1534.75789	1663.455756
5619.157028	2790.76	2549.25	14000	1778.284067	1355.651702
365.12275	571.32	0	4000	5308.488824	216.48223
1728.079372	0	0	1800	141.505315	10592.53719
1043.249828	281.25	0	1200	634.96657	965.13244
2571.925816	1701.9	464.9	3000	710.210734	684.951673
7760.5254	14332.92	10588.97	16000	7116.531862	2117.186083
61.644247	490.6	0	18000	1197.347043	131.19619
0	0	0	9000	0	
1724.2041	8371.19	4192.8	3800	9582.782864	1805.370785
558.989996	4552.44	1234	5000	5496.343824	173.931803
15.728894	202	202	2000	200.169721	43.909196
3808.073463	6030.34	2874.89	7000	17084.85192	2068.25205
28.394518	379.3	0	2500	534.818301	28.994494
2515.968879	1877.24	926.9	8500	4503.07943	810.909841
408.069031	3660.97	3660.97	7500	4471.044825	188.409994
975.165854	2281.56	2281.56	20000	2068.187388	243.235999
879.190921	45.65	45.65	1200	1589.980022	439.870516
2331.38017	1919.66	1310.9	6000	6725.483653	609.161536
27.20711	685.08	220	13000	798.047921	66.969941
1418.254924	362.13	0	1200	496.114334	15914.72154
1.979916	80	80	1500	0	
331.586253	3703.36	1653.98	7500	3229.189675	195.370312
10359.45471	12650	12650	10500	7566.470234	9170.428051
2144.477682	228.35	228.35	4000	2520.722012	507.937007
2927.082849	0	0	4000	862.790575	1178.426048
654.747715	1969.24	567.47	12000	2011.781378	219.067764
1162.770552	533.36	0	1200	632.227172	1395.576542
4094.433899	0	0	7500	1070.599052	1441.148962
278.142977	1901.94	367	4500	1624.241905	168.938924
5941.847384	0	0	7000	1756.829998	2166.204489
983.339069	5601.54	3073.82	7500	4807.552996	207.134142
820.05973	162.56	0	1000	215.685296	7281.645049
7025.757291	66.32	66.32	9000	9547.622542	2385.432813
1.411754	19.9	0	6500	49.622958	48.782575
5656.069801	362.36	362.36	8000	683.421497	2036.877611
2705.591995	818.02	326.02	3000	4055.34116	1002.627519
235.294264	1286.2	1286.2	4000	1272.434565	218.00803
3472.806962	1800	0	6000	2214.368263	4093.868044
2892.138807	0	0	3000	666.956678	1066.060177
145.973232	1131.08	0	18000	1317.549381	481.452747
1943.792266	83.35	0	4000	290.353132	276.463002
2119.537904	342.07	270.07	3000	3505.371815	894.910352
233.395491	2025	2025	6000	2420.445403	118.312302
318.186198	3548.64	2949.37	20000	3908.960912	199.621137
448.190189	1687.29	1687.29	11500	1464.000198	261.032083
908.354652	231.35	0	1000	161.97536	930.115009
546.844163	2427.26	1587.34	5000	1747.703784	176.211823
763.327047	579.28	300	1200	635.871404	220.685812
1495.801569	420.03	320.03	6600	1283.885302	389.191998
7006.751866	328.92	328.92	10000	659.559695	1400.681628
4414.952906	419.64	0	4200	467.204852	24302.09819
255.052529	3267.03	1439.07	6000	2841.850383	173.710118
1167.045536	294.13	65	1500	686.376349	266.50397
3063.017462	0	0	5500	757.537513	891.059927
1546.216153	0	0	3000	247.706733	310.58347
999.392635	0	0	1500	1724.178215	301.346806
3386.99251	171.92	171.92	4500	907.867126	912.269822
963.572006	2210.97	1741.3	9500	2946.752322	345.15359
454.580913	1229.57	1229.57	2700	1125.497981	192.979922
2572.508325	64	64	2800	373.433094	3945.38539
2596.59993	0	0	3000	1794.421173	936.618592
13763.47358	9670.84	6701.08	17500	24199.11108	3039.137305
1861.026633	7446.18	6376.98	10000	10274.93122	528.241518
5422.456378	0	0	14000	1661.693077	1949.814235
838.616485	375.57	375.57	6000	779.057364	179.42685
446.735142	5228.36	2337.44	3000	4843.737867	177.051156
88.823762	291.65	0	8000	341.378477	209.317582
821.916526	1386.4	1386.4	1500	238.348011	154.555561
3714.539663	1307.16	1307.16	5000	1529.771263	1212.951385
7811.234174	0	0	16000	2322.058763	1831.024986
1024.761905	77.99	77.99	1200	555.23373	303.743033
2386.932058	861.79	181.81	6000	6532.686986	634.388953
15.492415	65	65	3000	19.221233	67.643963
2643.876192	798.34	277	4500	728.056878	769.627647
4881.822347	0	0	8500	1227.062915	1208.463027
1855.212121	32.22	32.22	2000	349.584645	695.503633
13774.74154	404.24	0	14500	3167.870886	3533.4648
251.151609	0	0	1200	3597.140559	308.399887
1355.180523	8820.67	2549.65	6500	3609.323897	416.412205
6713.551391	7590.08	7403.57	10000	2344.430467	4676.633767
2398.26262	0	0	6000	738.312743	879.041116
1433.857464	1613.74	800.87	1500	1361.684623	1854.077627
142.406825	1214.74	574.33	11000	941.91753	180.400442
660.397749	776.89	698.99	1500	487.294072	215.007957
4834.586867	0	0	5500	874.365824	1582.515056
2571.284657	0	0	2750	750.534962	883.249328
492.916599	4371.82	2765.16	20000	3603.230966	207.887409
2752.146656	1648.53	618.55	6500	1427.725762	1342.185961
7715.659048	0	0	11500	1777.003806	2412.544026
0.25571	24	0	1500	9.533313	8.8426
95.865855	1123.58	1123.58	1500	3245.496885	142.868781
1439.343061	571.91	571.91	2100	2573.55754	756.220978
5603.045332	0	0	7500	6135.140807	2279.351491
1.691842	0	0	1500	3.500505	8.56154
83.279345	1080.11	0	9000	1065.332527	178.115434
1157.168369	0	0	3000	264.548484	326.316359
1560.533094	749.57	209.77	6000	617.46628	414.824247
1575.508838	0	0	2500	260.843536	325.312921
1544.979869	880.19	0	1500	1189.503063	1104.152962
1350.286625	642.33	642.33	9000	323.683167	344.973051
1261.488342	890.2	890.2	3000	302.073647	330.87851
1274.851959	1798.24	144.86	1500	1340.224464	1732.955307
1646.715644	2720.68	2580.19	5000	2800.406648	357.591488
3121.267822	4139.56	4139.56	9000	1600.272221	597.159149
3406.473855	1140	0	3650	2541.196672	2559.345
4006.206157	169.28	0	6000	1553.157125	988.712621
915.424422	0	0	1200	1665.025645	247.205901
4193.283047	183.7	183.7	10500	1030.093462	1116.001393
10397.09989	0	0	13000	3222.169406	2818.707479
2830.364475	1412.76	0	5000	6940.278105	759.346966
5499.895765	0	0	6000	1445.294493	2703.217084
815.427615	1936.01	1471.04	2000	1759.115089	232.076866
756.041971	2486.1	2052.75	4000	948.092359	1356.087629
5271.415483	0	0	6500	1479.003541	1321.46938
23.276656	796.56	0	4000	912.478311	102.895907
5639.464394	717.18	399.15	7000	1460.652254	1540.175186
5308.90635	0	0	9500	1334.749456	1272.080547
62.209376	782.88	782.88	3000	2941.300379	280.618072
2052.32561	0	0	2000	529.203224	1501.874974
56.720267	260	260	5500	278.975102	92.072121
1121.068043	0	0	1200	236.09244	351.184105
9470.18498	49.19	0	12000	2230.957196	2672.605531
2388.503738	4021.29	2303.6	5000	2851.045852	794.323892
1955.179305	503.45	503.45	10500	685.660178	495.65428
432.915949	4430.17	3628.67	8500	4301.600928	186.739077
2027.896903	933.5	933.5	3000	393.417404	462.153221
1252.58309	1163.93	950.03	5000	0	
1822.43199	177.23	70.26	2500	1136.340121	428.353499
1557.750089	283.6	204.27	5000	424.829757	282.152847
3879.064446	9796.28	9536.28	19000	12667.90527	968.363741
708.509086	2109.61	1734.61	6500	4591.162882	296.681069
2748.60877	0	0	3000	808.881566	1663.969183
4343.537475	1326.3	1326.3	4500	1373.689245	3414.220124
8646.143734	0	0	10000	11192.8048	3427.635445
90.445498	0	0	3500	79.242572	81.716644
9164.724752	3407.69	2074.16	9500	0	
298.592251	1804.09	620.16	7500	1672.051219	190.893951
88.242406	758.31	0	6000	501.41401	83.041019
14.731998	121.5	0	4000	137.148597	125.135021
5211.229218	0	0	5500	1009.545319	2092.29409
835.007085	90.39	90.39	1500	254.561828	152.221816
2302.479845	0	0	2600	0	
1782.997768	0	0	10000	15923.28722	517.595201
2435.823938	749.3	393.5	8500	2501.125038	541.51241
10.096031	184.92	0	4000	185.189285	129.992635
1524.409377	70	0	1500	973.097522	1263.139657
1819.529197	219.26	219.26	2500	518.949471	1223.335721
4.607593	44.55	44.55	6000	267.147917	88.028446
644.530629	268.68	0	1200	1557.68946	438.318992
147.180819	0	0	2600	0	
197.555397	1876.8	0	5000	1715.207478	163.663033
1716.622291	455.76	36	1700	881.425823	1066.801936
26.680023	520.5	0	4000	551.370293	88.814191
5359.980872	0	0	6000	638.144031	12866.94167
772.54691	8519.02	8003.21	17500	5828.994002	270.774147
83.477053	0	0	3000	12902.18813	1791.729021
2654.816967	0	0	4000	3225.132002	1689.935969
81.762162	777.04	521.46	7500	753.811533	162.763716
1373.277423	0	0	3300	0	
1773.445786	4504.25	2986.66	8500	278.70437	561.333282
227.07351	2370.01	1682.03	4200	1948.361057	162.995748
155.924331	517.14	460.57	3000	369.733274	131.403254
4767.644535	806	481	8000	880.198403	2203.284474
2574.852985	578.66	578.66	9500	3219.440365	728.739114
3405.005439	8.4	8.4	10500	1015.698271	795.091125
3517.561446	173.69	173.69	5000	5091.300312	796.031998
1748.546186	74.98	74.98	1800	650.440749	572.683934
4.503251	60.24	0	4000	471.23242	110.528523
2717.915641	1500	1500	4600	949.592719	885.376298
1841.359829	2280.58	0	1800	2463.113969	1947.918485
1399.729932	0	0	3000	712.803089	316.461916
674.817091	1152.83	0	7000	0	
2406.569238	0	0	2400	314.272712	10774.73572
285.308422	0	0	3000	248.742811	572.390099
1011.110679	186.11	61.11	3000	634.853367	227.160721
1358.890643	89.9	28	7000	323.344372	409.65366
1392.773202	221.61	221.61	1700	369.345758	294.377252
487.584965	4768.27	4768.27	2500	1980.213325	149.493574
1892.439622	86.7	86.7	2000	534.092827	1069.925154
3957.419199	1162.63	1021.67	7500	1476.991573	1451.018556
920.968431	977.38	615.99	3350	549.396517	266.850585
227.781773	1497.82	690.57	3500	342.79543	183.964777
4270.148411	363	363	5500	1250.695005	2070.907379
4115.739163	0	0	8500	1006.261579	1313.531481
1375.845223	0	0	1500	306.606914	736.789619
1300.593766	0	0	3000	386.660071	396.635432
1437.895562	350	0	4000	0	
1304.357015	1488.8	987.68	2000	612.674919	341.524735
1372.725482	992.25	651.4	4500	2899.141015	464.139521
938.177781	1288.42	0	1500	1018.536172	196.720403
129.3741	1102.72	0	4000	1123.51632	178.44023
161.198861	536.68	103	1000	280.826685	165.304588
825.977042	0	0	2500	522.917982	170.397605
230.359954	2163.12	1383.12	4000	0	
3616.993845	0	0	5500	529.726072	1294.501736
8220.740014	5197.22	4001.41	13000	12886.44123	1287.324868
4438.521324	591.84	109.16	17000	5552.601399	1094.486286
2210.404961	1790.64	1358.4	10500	8862.839094	478.820544
2315.003636	0	0	3000	2467.952091	986.843214
1255.779743	385	385	5000	0	
62.596086	475	0	1500	408.132037	170.451899
5280.649637	0	0	6000	1648.300986	1264.637138
170.907823	1366.3	1366.3	2000	3453.112338	139.388035
1271.212003	76.94	76.94	1500	257.110005	277.714185
11083.32542	2126.7	2026.7	15000	2494.033369	2642.937347
992.599867	100	100	1200	0	
10131.00055	0	0	14500	4056.944212	2592.311811
4419.30294	12551.95	10901.24	17000	31698.41902	1448.585054
2173.621597	200	200	8000	495.968187	502.765453
9901.685569	2190.95	832.49	11500	2972.248185	2849.235124
2320.309453	2896.05	2209.21	13500	1341.195566	559.284909
910.072514	18.05	0	1000	233.886707	230.806229
1374.460976	1990.81	0	5000	0	
0	199.88	0	4000	0	
268.493643	4917.48	3300.1	13500	3552.167671	78.898037
1827.200326	1325.27	1161.66	4000	666.371943	531.303374
1029.66874	1448.59	1229	1200	3008.279166	1054.339431
993.533549	851.68	0	1500	1660.242557	512.342306
3150.679884	0	0	3500	819.246481	805.478131
11654.55492	463	74	12500	3024.60947	5148.045052
1254.970145	769.34	769.34	7000	0	
2174.018945	377.1	177.62	2600	0	
1076.029456	0	0	1200	239.407898	363.517186
1444.365154	780.14	69.9	9000	6123.111421	430.209133
2767.545277	3480.24	2767.28	12500	4062.447703	1082.201074
1382.310939	0	0	1500	381.094555	462.715637
716.017731	0	0	12000	232.136896	267.035943
1890.397414	2493.67	358	3000	916.285608	494.455132
1948.434315	324.3	324.3	5000	0	
44.910575	444.96	0	3000	426.881014	170.607827
802.274379	150	0	6000	0	
6059.861762	250.32	250.32	7000	0	
847.013195	0	0	1200	101.664939	196.261567
1843.308668	89.66	89.66	2000	375.878055	397.759846
21.681508	299.04	0	7500	320.616627	188.367946
3558.685862	1036.19	1036.19	7300	1616.614478	1100.977131
14581.45914	0	0	18500	20941.32551	5433.759888
902.099225	5080.85	4674.21	8000	177.879919	258.715978
1081.065726	554.85	262.4	2100	1898.82812	382.716751
9255.143419	5153.28	3352.28	11500	4872.818088	9642.502512
228.909884	2617.85	2426.43	1800	1774.318305	143.208454
1486.051056	716.98	217.06	1600	1477.151065	1306.468855
337.317432	4193.91	3076.01	3000	3690.904874	210.035264
2643.39225	965.84	737.79	4300	771.299727	627.391113
4007.029155	7597.09	6761.29	6500	0	
128.375213	0	0	9500	0	
2903.779416	360.3	112.61	11500	3014.036186	662.40729
233.694622	1772.55	1352.55	1200	764.816144	227.726516
150.52492	1850.31	1815.31	14000	1856.821119	192.520664
3066.86081	84.65	0	8000	922.962087	711.596731
11.35774	223.5	175.5	17500	192.80601	95.228179
6366.085376	407.86	307.8	12500	5722.548016	1746.966239
53.339006	315.48	0	1000	193.699669	162.729509
1917.203534	0	0	2000	468.617347	899.048237
361.588846	312.69	312.69	7500	867.628724	167.467416
5878.663267	1230.08	1000	6500	2535.48125	2434.435407
7143.680599	0	0	13000	8733.20327	1927.887547
559.944819	0	0	3000	1964.825042	242.677632
79.625341	701.44	701.44	6000	0	
1701.20332	302	0	2000	784.873315	567.761469
993.662006	348.88	348.88	1200	335.62347	255.439979
939.152528	3393.25	3364.59	9000	2768.821579	267.093439
7427.807223	205.89	110	9500	2404.231683	2364.114477
2746.923673	0	0	6500	2017.190799	622.503528
24.820164	209	0	1500	278.257109	153.048247
31.702357	1051.52	732.2	4600	5384.409792	13.545097
1023.323593	253.37	196.37	1200	463.956486	250.187987
2.957267	202.72	0	4500	31.596193	53.011601
1068.434064	27	0	1200	219.692369	310.32899
6725.109914	6335.65	912.12	11000	3203.884297	2658.77669
515.135703	2457.48	1272.5	7000	2858.180367	177.692271
0.867528	26.62	0	4500	18.336805	8.745383
542.051302	4896.9	721.46	2500	5338.901791	173.182819
39.798993	20.09	20.09	3200	0	
1894.11023	678	678	2000	992.569418	1111.413896
5980.58247	0	0	11000	9736.897362	1596.893256
176.721561	1707.26	403.54	3300	0	
